M/C Brand,Production Date,M/C Dia & Gauge,Booking Type,Lot,Color,Color Range,stitch,Dia,GSM,SHIFT-A,SHIFT-B,SHIFT-C,Without Shift(Outbound),Shift Total,Machine Total,Reject Qty,Yarn_Count,Yarn_count_length,m/c_dia,m/c_gauge,fabric_dia_1,fabric_dia_2,contraction_1,contraction_2,contraction,number_of_feeders,yarn_count_1,yarn_count_tex_1,yarn_count_tex_2,yarn_count_tex_3,stitch_1,stitch_2,stitch_3,tightness_factor,composition,construction,body_part
Fukuhara,26-06-2022  ,30 X 24,Main,TC-457PH,STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.90/1.38  ,66,240,128.8,38.3,0,0,167.1,0,,24/1,1,30,24,66,66,2.2,2.2,2.2,90,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Bottom
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,"MS-2231730101R1,MS-2231730201R1",BRIGHT SAGE 47243+IVORY 44600  ,Wash  ,2.85  ,56,155,5.4,0,0,0,5.4,17.61,0,28/1,1,28,24,56,56,2,2,2,90,28/1,21.09285714,,,2.85,,,1.611472303,Cotton,S/J,Body
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,SS-28707,AOP ON IVORY 22904  ,White Color  ,2.85  ,56,155,0,0,0.01,0,0.01,0,,28/1,1,28,24,56,56,2,2,2,90,28/1,21.09285714,,,2.85,,,1.611472303,Cotton,S/J,Body
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,"EF-49215,EF-49216",PANTONE 16- 5106 TCX BLUE SURF  ,Wash  ,2.90  ,60,180,0,0,12.2,0,12.2,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,84,24/1,24.60833333,,,2.9,,,1.710578868,Cotton,LS/J,Top
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,FB-29,BLACK  ,Black Color  ,2.90  ,60,180,0,105,75,0,180,196.41,0,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,84,24/1,24.60833333,,,2.9,,,1.710578868,Cotton,S/J,Top
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,FB-29,BLACK  ,Black Color  ,2.90  ,60,180,0,12.4,0,0,12.4,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,84,24/1,24.60833333,,,2.9,,,1.710578868,Cotton,S/J,Top
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,FB-691W,WHITE  ,White Color  ,2.80  ,60,180,0,0,0.01,0,0.01,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,84,24/1,24.60833333,,,2.8,,,1.77167097,Cotton,S/J,Top
Fukuhara,26-06-2022  ,28 X 24,Sample Without Order,GU-HSS-12864,AS SWATCH  ,Medium Color  ,2.78  ,56,155,4,0,0,0,4,0,,30/1,1,28,24,56,56,2,2,2,90,30/1,19.68666667,,,2.78,,,1.59603091,Polyester,S/J,Top
Fukuhara,26-06-2022  ,28 X 24,Other,FB-26,WHITE AOP  ,Average Color  ,3.00  ,62/64,175,0,0,30.1,0,30.1,469.8,0,24/1,1,28,24,62,64,2.214285714,2.285714286,2.25,90,24/1,24.60833333,,,3,,,1.653559572,Cotton,S/J,Body
Fukuhara,26-06-2022  ,28 X 24,Main,TC-457PH,STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.90  ,60,185,150.3,172.4,117,0,439.7,0,,24/1,1,28,24,60,60,2.142857143,2.142857143,2.142857143,90,24/1,24.60833333,,,2.9,,,1.710578868,Cotton_Polyester,S/J,Bottom
Lisky,26-06-2022  ,30 X 20,Main,"AU-4160,SS-1485L,SS-4160,SS-290,SS-MM30759",GREY MARL-03  ,Melange  ,4.6/3.25/2.00  ,68,320,71.5,69,53.2,0,193.7,193.7,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Body
Lisky,26-06-2022  ,30 X 20,Main,"SS-1485L,SS-4160,SS-MM30759",GREY MARL-03  ,Melange  ,4.60/3.25/2.00  ,68,320,65.1,77.7,91.1,0,233.9,233.9,0,"28/1,12/1,75D/36F",3,30,20,68,68,2.266666667,2.266666667,2.266666667,60,28/1,21.09285714,49.21666667,8.333333333,4.6,3.25,2,0.998412188,Cotton_Polyester,Fleece_terry,Body
Pailung,26-06-2022  ,42 X 14,Sample Without Order,"TEX-1089101,TEX-1089201",DELLA ROBIA BLUE/WHITE  ,Wash  ,3.40  ,52,320,4.5,0,0,0,4.5,9,0,34/1,1,42,14,52,52,1.238095238,1.238095238,1.238095238,84,34/1,17.37058824,,,3.4,,,1.225824637,Cotton,Rib,Rib
Pailung,26-06-2022  ,42 X 14,Sample Without Order,"TEX-1089101,TEX-1089201",DELLA ROBIA BLUE/WHITE  ,Wash  ,3.40  ,52,320,4.5,0,0,0,4.5,0,,34/1,1,42,14,52,52,1.238095238,1.238095238,1.238095238,84,34/1,17.37058824,,,3.4,,,1.225824637,Cotton,Rib,Rib
Jiunn Long,26-06-2022  ,40 X 18,Main,"EF-117,NB-Z4203",OCEAN WAVE 14-5711 TCX OCEAN WAVE  ,Light Color  ,2.90/1.14  ,76,280,28.9,105.7,17,0,151.6,159.5,0,"24/1,40/D",2,40,18,76,76,1.9,1.9,1.9,80,24/1,24.60833333,4.444444444,,2.9,1.14,,1.710578868,Cotton_Polyester,Rib,Rib
Jiunn Long,26-06-2022  ,40 X 18,Main,"NB-Z7208,PU-X008/M05W","PEACOAT HEATHER-01, MINERAL BLUE HEATHER-TCX-01, FILTERED ASH HEATHER-01, ROSE DUST HEATHER-01, ELEKTRO PURPLE HEATHER-01  ",Average Color  ,2.80/1.18  ,68,260,0,0,7.9,0,7.9,0,,"150D/144F,70/D",2,40,18,68,68,1.7,1.7,1.7,80,150D/144F,1.666666667,7.777777778,,2.8,1.18,,0.461069446,Cotton_Polyester,Rib,Rib
Jiunn Long,26-06-2022  ,42 X 18,Short,"NB-Z7655,SDS-16646",19/19-4109 TCX AFTER MIDNIGHT  ,Average Color  ,2.90/1.45  ,52,350,25.9,0,0,0,25.9,285.4,0,"28/1,70/D",2,42,18,52,52,1.238095238,1.238095238,1.238095238,84,28/1,21.09285714,7.777777778,,2.9,1.45,,1.583688298,Cotton_Elastan,Rib,Rib
Jiunn Long,26-06-2022  ,42 X 18,Main,"NB-Z7208,TC-457PH",STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.85/1.45  ,52,380,62.9,99.2,97.4,0,259.5,0,,"24/1,70/D",2,42,18,52,52,1.238095238,1.238095238,1.238095238,84,24/1,24.60833333,7.777777778,,2.85,1.45,,1.740589024,Cotton_Polyester,Rib,Bottom
Jiunn Long,26-06-2022  ,42 X 18,Main,GU-331W,00 WHITE  ,White Color  ,2.70  ,56,180,70.5,45.7,17.8,0,134,172,0,32/1,1,42,18,56,56,1.333333333,1.333333333,1.333333333,84,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Body
Jiunn Long,26-06-2022  ,42 X 18,Main,AU-388W,BLANC  ,White Color  ,2.80  ,54,200,0,0,38,0,38,0,,30/1,1,42,18,54,54,1.285714286,1.285714286,1.285714286,84,30/1,19.68666667,,,2.8,,,1.584630689,Cotton,Rib,Body
Pailung,26-06-2022  ,40 X 09,Main,"NB-Z7208,SS-4160",GREY MARL-03  ,Melange  ,3.60/1.86  ,52,450,60.5,52.7,40.7,0,153.9,153.9,0,"28/1,70/D",2,40,9,52,52,1.3,1.3,1.3,80,28/1,21.09285714,7.777777778,,3.6,1.86,,1.275748907,Cotton_Elastan,Rib,Bottom
Pailung,26-06-2022  ,42 X 18,Sample Without Order,GU-331W,NOIR  ,Black Color  ,2.70  ,50,200,19.3,0,0,0,19.3,33.4,0,32/1,1,42,18,50,50,1.19047619,1.19047619,1.19047619,84,32/1,18.45625,,,2.7,,,1.59113844,Cotton,Rib,Top
Pailung,26-06-2022  ,42 X 18,Sample Without Order,AU-388W,BRIGHTGOLD-16-0947 TCX  ,Medium Color  ,2.65  ,50,220,0,0,10,0,10,0,,30/1,1,42,18,50,50,1.19047619,1.19047619,1.19047619,84,30/1,19.68666667,,,2.65,,,1.674326766,Cotton,Rib,Top
Pailung,26-06-2022  ,42 X 18,Sample Without Order,"EF-49216,NB-S2803",PANTONE 16- 5106 TCX BLUE SURF  ,Wash  ,2.95/1.45  ,54,260,0,4.1,0,0,4.1,0,,"24/1,20/D",2,42,18,54,54,1.285714286,1.285714286,1.285714286,84,24/1,24.60833333,2.222222222,,2.95,1.45,,1.681586006,Cotton,Rib,Rib
Fukuhara,26-06-2022  ,38 X 24,Main,MS-L2811130032,AOP ON 14-2311 TCX  ,Light Color  ,2.85  ,78,140,199.9,182.9,0,0,382.8,536.7,0,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Fukuhara,26-06-2022  ,38 X 24,Main,MS-1276,AOP ON BC05  ,Melange  ,2.95  ,80,140,0,0,153.9,0,153.9,0,,30/1,1,38,24,80,80,2.105263158,2.105263158,2.105263158,120,30/1,19.68666667,,,2.95,,,1.504056248,Cotton_Viscose,S/J,Top
Fukuhara,26-06-2022  ,38 X 24,Other,MS-L2811130032,LIGHT  ,Light Color  ,2.85  ,78,140,0,257,226,0,483,721.8,0,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Body
Fukuhara,26-06-2022  ,38 X 24,Main,MS-L2811130032,AOP ON 14-2311 TCX  ,Light Color  ,2.85  ,78,140,238.8,0,0,0,238.8,0,,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Fukuhara,26-06-2022  ,38 X 24,Main,MS-13083328,AOP ON GREY BLUE  ,Average Color  ,2.85  ,78,140,210.9,141.1,158,0,510,510,3.5,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Fukuhara,26-06-2022  ,34 X 24,Main,PU-27717017,PUMA BLACK- COLORO - 01  ,Black Color  ,3.06  ,74,160,148,247.2,242.5,0,637.7,685,0,27/1,1,34,24,74,74,2.176470588,2.176470588,2.176470588,108,27/1,21.87407407,,,3.06,,,1.528422466,Cotton,S/J,Top
Fukuhara,26-06-2022  ,34 X 24,Main,SC-55722KWC,TRUE NAVY  ,Dark Color  ,2.85  ,72,140,47.3,0,0,0,47.3,0,,32/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,108,32/1,18.45625,,,2.85,,,1.507394312,Cotton,S/J,Body
Fukuhara,26-06-2022  ,36 X 24,Main,MS-L1811132009,AOP ON BERRY RED  ,Average Color  ,2.84  ,74,140,205.6,214.7,198.5,0,618.8,618.8,0,32/1,1,36,24,74,74,2.055555556,2.055555556,2.055555556,114,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Top
Fukuhara,26-06-2022  ,36 X 24,Main,MS-L1811132009,AOP ON BERRY RED  ,Dark Color  ,2.84  ,74,140,196.6,209.8,196.6,0,603,603,0,32/1,1,36,24,74,74,2.055555556,2.055555556,2.055555556,114,32/1,18.45625,,,2.84,,,1.512702038,Cotton,S/J,Bottom
Fukuhara,26-06-2022  ,36 X 24,Main,"NB-S2803,SS-79/22","BLACK-,01  ",Black Color  ,3.10/1.10  ,72,180,100.3,114.4,34.7,0,249.4,249.4,0,"30/1,20/D",2,36,24,72,72,2,2,2,114,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton_Elastan,LS/J,Body
Fukuhara,26-06-2022  ,36 X 24,Other,AU-81/22,LIGHT  ,Light Color  ,2.85  ,74,140,0,169.8,163.8,0,333.6,353.3,0,30/1,1,36,24,74,74,2.055555556,2.055555556,2.055555556,114,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Bottom
Fukuhara,26-06-2022  ,36 X 24,Other,AU-25,LIGHT  ,Light Color  ,2.85  ,74,140,19.7,0,0,0,19.7,0,,30/1,1,36,24,74,74,2.055555556,2.055555556,2.055555556,114,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Bottom
Pailung,26-06-2022  ,34 X 18,Sample Without Order,GL-S-13363,AS SWATCH  ,Medium Color  ,2.75  ,64,220,0,4.8,0,0,4.8,29.7,0,32/1,1,34,18,64,64,1.882352941,1.882352941,1.882352941,68,32/1,18.45625,,,2.75,,,1.562208651,Cotton_Viscose,Rib,Top
Pailung,26-06-2022  ,34 X 18,Sample Without Order,"NB-FEB-22-Z4203,SS-21PRFC1A",WHITE  ,White Color  ,2.85/1.18  ,64,250,0,0,7.8,0,7.8,0,,"30/1,40/D",2,34,18,64,64,1.882352941,1.882352941,1.882352941,68,30/1,19.68666667,4.444444444,,2.85,1.18,,1.556830151,Cotton_Elastan,Rib,Rib
Pailung,26-06-2022  ,34 X 18,Sample Without Order,"NB-FEB-22-Z4203,SS-21PRFC1A","BROWN, PINK, KHAKI  ",Medium Color  ,2.90/1.18  ,64,250,17.1,0,0,0,17.1,0,,"30/1,40/D",2,34,18,64,64,1.882352941,1.882352941,1.882352941,68,30/1,19.68666667,4.444444444,,2.9,1.18,,1.529988252,Cotton_Elastan,Rib,Rib
Fukuhara,26-06-2022  ,36 X 18,Main,"NB-Z4200,SS-79/22","BLACK-,01  ",Black Color  ,2.85/1.15  ,68,250,0,0,35.8,0,35.8,35.8,0,"30/1,40/D",2,36,18,68,68,1.888888889,1.888888889,1.888888889,108,30/1,19.68666667,4.444444444,,2.85,1.15,,1.556830151,Cotton_Elastan,Rib,Rib
Pailung,26-06-2022  ,34 X 18,Main,"PU-27717018,PU-BK180295",PUMA BLACK- DYSTAR - 01  ,Black Color  ,2.95/2.75  ,72,280,64.3,68.1,63.3,0,195.7,195.7,0,"27/1,50D/36F",2,34,18,72,72,2.117647059,2.117647059,2.117647059,68,27/1,21.87407407,5.555555556,,2.95,2.75,,1.58541449,Cotton_Polyester,Rib,Rib
Pailung,26-06-2022  ,34 X 18,Main,"PU-27717019,PU-808-1",PUMA WHITE-DYSTAR-01  ,White Color  ,2.95/2.75  ,72,280,64.2,70,72.7,0,206.9,206.9,0,"27/1,50D/36F",2,34,18,72,72,2.117647059,2.117647059,2.117647059,68,27/1,21.87407407,5.555555556,,2.95,2.75,,1.58541449,Cotton_Polyester,Rib,Rib
Fukuhara,26-06-2022  ,26 X 24,Main,FB-29,BLACK  ,Black Color  ,3.05  ,60,175,0,37,92.2,0,129.2,189.9,0,24/1,1,26,24,60,60,2.307692308,2.307692308,2.307692308,84,24/1,24.60833333,,,3.05,,,1.626452038,Cotton,S/J,Top
Fukuhara,26-06-2022  ,26 X 24,Main,FB-29,BLACK  ,Black Color  ,3.05  ,60,175,0,0,57.2,0,57.2,0,,24/1,1,26,24,60,60,2.307692308,2.307692308,2.307692308,84,24/1,24.60833333,,,3.05,,,1.626452038,Cotton,S/J,Top
Fukuhara,26-06-2022  ,26 X 24,Main,MGF-522124163,WARM STONE 00520 AOP  ,White Color  ,2.75/2.65  ,72,210,3.5,0,0,0,3.5,0,,24/1,1,26,24,72,72,2.769230769,2.769230769,2.769230769,78,24/1,24.60833333,,,2.75,2.65,,1.80388317,Cotton,Pique,Top
Fukuhara,26-06-2022  ,36 X 24,Main,"NB-S2803,SS-79/22","WHITE-,06  ",White Color  ,3.10/1.10  ,72,180,147.1,153.4,158.8,0,459.3,459.3,0,"30/1,20/D",2,36,24,72,72,2,2,2,114,30/1,19.68666667,2.222222222,,3.1,1.1,,1.431279332,Cotton_Elastan,LS/J,Top
Santoni,26-06-2022  ,32 X 28,Main,PU-X008/MP1W,"PEACOAT HEATHER-01, RAVISH-01, MINERAL BLUE HEATHER-TCX-01, PUMA BLACK HEATHER-DYSTAR-01, PUMA WHITE-DYSTAR-01, FILTERED ASH HEATHER-01, ROSE DUST HEATHER-01, ELEKTRO PURPLE HEATHER-01, VIVID VIOLET-01  ",Average Color  ,2.88  ,78,140,101.2,87,0.01,0,188.21,198.21,0,150D/144F,1,32,28,78,78,2.4375,2.4375,2.4375,64,150D/144F,1.666666667,,,2.88,,,0.448261961,Polyester,S/J,Top
Santoni,26-06-2022  ,32 X 28,Other,"NB-S2803,PU-A25121AS1",WHITE  ,White Color  ,2.70/1.10  ,60,120,0,0,10,0,10,0,,"75D/72F,20/D",2,32,28,60,60,1.875,1.875,1.875,64,75D/72F,8.333333333,2.222222222,,2.7,1.1,,1.069167165,Polyester,S/J,Body
Jiunn Long,26-06-2022  ,32 X 24,Main,PU-27717019,PUMA BLACK- COLORO - 01  ,Black Color  ,3.06  ,70,160,155,156.5,154,0,465.5,465.5,0,27/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,27/1,21.87407407,,,3.06,,,1.528422466,Cotton,S/J,Top
Jiunn Long,26-06-2022  ,32 X 24,Main,PU-27717019,PUMA BLACK- COLORO - 01  ,Black Color  ,3.06  ,70,160,153.5,160.5,155,0,469,469,0,27/1,1,32,24,70,70,2.1875,2.1875,2.1875,64,27/1,21.87407407,,,3.06,,,1.528422466,Cotton,S/J,Top
Jiunn Long,26-06-2022  ,34 X 24,Main,TC-459W,LILAC PANTONE 12-2903 TCX  ,White Color  ,2.90/1.38  ,74,240,81,96.5,103,0,280.5,280.5,0,24/1,1,34,24,74,74,2.176470588,2.176470588,2.176470588,68,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Body
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/MJ0W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,30,27,24,0,81,81,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,0.01,0.01,0.01,0,0.03,0.03,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Other,PU-A25271AS2,PUMA WHITE-01  ,White Color  ,1.18  ,60,140,23,16.5,19,0,58.5,58.5,0,75D/72F,1,34,24,60,60,1.764705882,1.764705882,1.764705882,68,75D/72F,8.333333333,,,1.18,,,2.446399446,Polyester,Interlock,Top
Jiunn Long,26-06-2022  ,34 X 24,Main,FB-26,AOP ON MARINE 31  ,Dark Color  ,2.90  ,72,180,90.5,137.5,135,0,363,363,0,24/1,1,34,24,72,72,2.117647059,2.117647059,2.117647059,68,24/1,24.60833333,,,2.9,,,1.710578868,Cotton,S/J,Bottom
Jiunn Long,26-06-2022  ,30 X 24,Main,TC-459W,LILAC PANTONE 12-2903 TCX  ,White Color  ,2.90/1.38  ,66,240,89,73.01,92,0,254.01,254.01,0,24/1,1,30,24,66,66,2.2,2.2,2.2,60,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Bottom
Jiunn Long,26-06-2022  ,30 X 24,Main,TC-457PH,STARGAZER PANTONE 19-4316 TCX  ,Dark Color  ,2.90/1.38  ,66,240,90,86.5,88,0,264.5,264.5,0,24/1,1,30,24,66,66,2.2,2.2,2.2,60,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Bottom
Santoni,26-06-2022  ,32 X 28,Main,PU-X008/MP1W,"PEACOAT HEATHER-01, RAVISH-01, MINERAL BLUE HEATHER-TCX-01, PUMA BLACK HEATHER-DYSTAR-01, PUMA WHITE-DYSTAR-01, FILTERED ASH HEATHER-01, ROSE DUST HEATHER-01, ELEKTRO PURPLE HEATHER-01, VIVID VIOLET-01  ",Average Color  ,2.88  ,78,140,83.5,87.5,70,0,241,261,0,150D/144F,1,32,28,78,78,2.4375,2.4375,2.4375,64,150D/144F,1.666666667,,,2.88,,,0.448261961,Polyester,S/J,Top
Santoni,26-06-2022  ,32 X 28,Sample Without Order,PU-X008/M010,"GREEN FOG; 071-65-06;COLORO, KORAL ICE* 004-87-40  ",Light Color  ,2.75  ,76,140,0,20,0,0,20,0,,150D/144F,1,32,28,76,76,2.375,2.375,2.375,64,150D/144F,1.666666667,,,2.75,,,0.469452527,Polyester,S/J,Top
Jiunn Long,26-06-2022  ,30 X 28,Main,ASL-2112600370,BLACK  ,Black Color  ,2.80  ,70,115,45,42,13.01,0,100.01,100.01,0,40/1,1,30,28,70,70,2.333333333,2.333333333,2.333333333,60,40/1,14.765,,,2.8,,,1.372330433,Polyester,S/J,Body
Jiunn Long,26-06-2022  ,30 X 24,Main,TC-459W,LILAC PANTONE 12-2903 TCX  ,White Color  ,2.90/1.38  ,66,240,70,85.5,84,0,239.5,239.5,0,24/1,1,30,24,66,66,2.2,2.2,2.2,60,24/1,24.60833333,,,2.9,1.38,,1.710578868,Cotton_Polyester,Fleece_terry,Bottom
Jiunn Long,26-06-2022  ,32 X 24,Other,GU-L1811132021,BLACK  ,Black Color  ,2.90  ,66,140,96,98.5,83,0,277.5,277.5,0,32/1,1,32,24,66,66,2.0625,2.0625,2.0625,64,32/1,18.45625,,,2.9,,,1.481404755,Cotton,S/J,Body
Pailung,26-06-2022  ,34 X 24,Sample Without Order,AU-NA11014,WHITE  ,White Color  ,13.00/15.00  ,68,175,0,0,14.5,0,14.5,33,0,100D/144F,1,34,24,68,68,2,2,2,68,100D/144F,1.111111111,,,13,15,,0.081084043,Polyester,Mesh,Body
Pailung,26-06-2022  ,34 X 24,Sample Without Order,AU-851,BLUE ROYAL  ,Medium Color  ,13.00/15.00  ,68,175,0,12.5,0,0,12.5,0,,100D/144F,1,34,24,68,68,2,2,2,68,100D/144F,1.111111111,,,13,15,,0.081084043,Polyester,Mesh,Body
Pailung,26-06-2022  ,34 X 24,Sample Without Order,717,S23 ROUGE F/HAUTE RED/19-1758 TCX  ,Medium Color  ,14.00/12.00  ,any,150,6,0,0,0,6,0,,75D/72F,1,34,24,any,any,0,0,0,68,75D/72F,8.333333333,,,14,12,,0.206196525,Polyester,Mesh,Bottom
Pailung,26-06-2022  ,34 X 24,Sample Without Order,GU-F817/M080,0999 BLACK  ,Black Color  ,15.4/12.8  ,70,130,0,0,0,0,0,6.5,,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,15.4,12.8,,0.187451386,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,28,29,25,0,82,82,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,0,20,29.5,0,49.5,49.5,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,25,30,27,0,82,82,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Sample Without Order,SS-MM30759,"PUMA WHITE, SUNSET PINK ;156-56-30, VARSITY GREEN, PUMA BLACK  ",Average Color  ,17.1/12.8  ,68,145,12,0,0,0,12,27.51,0,75D/36F,1,34,24,68,68,2,2,2,68,75D/36F,8.333333333,,,17.1,12.8,,0.168815868,Polyester,Pique,Top
Pailung,26-06-2022  ,34 X 24,Sample Without Order,SS-MM30759,GREEN MOSS;053-35-07  ,Medium Color  ,17.1/12.8  ,68,145,15.5,0.01,0,0,15.51,0,,75D/36F,1,34,24,68,68,2,2,2,68,75D/36F,8.333333333,,,17.1,12.8,,0.168815868,Polyester,Pique,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,30,30.5,29,0,89.5,89.5,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,58,0,27,0,85,85,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Main,PU-E887/M00W,PUMA WHITE-01  ,White Color  ,12.00/13.00  ,70,140,30,25,12,0,67,67,0,75D/72F,1,34,24,70,70,2.058823529,2.058823529,2.058823529,68,75D/72F,8.333333333,,,12,13,,0.240562612,Polyester,Mesh,Top
Pailung,26-06-2022  ,34 X 24,Other,PU-A25271AS2,PUMA WHITE-01  ,White Color  ,1.18  ,60,140,23,11,30.8,0,64.8,64.8,0,75D/72F,1,34,24,60,60,1.764705882,1.764705882,1.764705882,68,75D/72F,8.333333333,,,1.18,,,2.446399446,Polyester,Interlock,Top
Fukuhara,26-06-2022  ,30 X 24,Main,"MGF-22-10598,MGF-22-10599,MGF-22-13062,MGF-22-14740,MGF-22-14743,MGF-22-14743A,MGF-22-14744",COAL Y/D  ,Wash  ,2.75/2.75  ,78,210,8,16.8,0.01,0,24.81,24.81,7,24/1,1,30,24,78,78,2.6,2.6,2.6,90,24/1,24.60833333,,,2.75,2.75,,1.80388317,Cotton,Pique,Top
Fukuhara,26-06-2022  ,30 X 24,Main,"MGF-22-10596,MGF-22-10596A,MGF-22-10597,MGF-22-10597-A,MGF-22-14742,MGF-22-14746",PURE WHITE Y/D  ,Wash  ,2.75/2.75  ,78,210,31.3,39.9,41,0,112.2,112.2,0,24/1,1,30,24,78,78,2.6,2.6,2.6,90,24/1,24.60833333,,,2.75,2.75,,1.80388317,Cotton,Pique,Top
Fukuhara,26-06-2022  ,38 X 24,Main,MS-13083328,AOP ON GREY BLUE  ,Average Color  ,2.85  ,78,140,224,88,0,0,312,454,0,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Fukuhara,26-06-2022  ,38 X 24,Other,MS-L2811130034,LIGHT  ,Light Color  ,2.85  ,78,140,0,36,106,0,142,0,,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Body
Fukuhara,26-06-2022  ,38 X 24,Main,MS-13083328,AOP ON GREY BLUE  ,Light Color  ,2.85  ,78,140,0,0,50,0,50,591.4,0,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Bottom
Fukuhara,26-06-2022  ,38 X 24,Main,MS-13083328,AOP ON GREY BLUE  ,Average Color  ,2.85  ,78,140,199.9,198.3,69.3,0,467.5,0,,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Top
Fukuhara,26-06-2022  ,38 X 24,Other,MS-L2811130034,LIGHT  ,Light Color  ,2.85  ,78,140,0,0,73.9,0,73.9,0,,30/1,1,38,24,78,78,2.052631579,2.052631579,2.052631579,120,30/1,19.68666667,,,2.85,,,1.556830151,Cotton,S/J,Body
